Column1,Title,PositiveReview,NegativeReview,Topic,Selected Content,Pos/Neg,Head,Body 1,Body 2,Body 3,Body 4,Body 5,Body 6,Body 7,Body 8,Body 9,Body 10,Body 11,Body 12,Body 13,Body 14,Body 15,Cont. Body 1,Cont. Body 2,Cont. Body 3,Cont. Body 4,Cont. Body 5,Cont. Body 6,Cont. Body 7,Cont. Body 8,Cont. Body 9,Cont. Body 10,Cont. Body 11,Cont. Body 12,Cont. Body 13,Cont. Body 14,Cont. Body 15,Concat,Claim,PositiveReview Relevancy,NegativeReview Relevancy,Column2,Column3,,
640,Overall it was okay,It was very clean. The host was very nice. He gave us instructions on how to get to the hotel and then even picked us up at the bus stop because we were very late,the humid air in the room. It was very warm. The air conditioning probably didn't work properly,Staff,The host was very nice. He gave us instructions on how to get to the hotel and then even picked us up at the bus stop because we were very late,Positive,good_staff,nice_staff,staff_give_instruction_to_get_to_hotel,staff_pick_up_at_bus_stop,,,,,,,,,,,,,no_evident_not_nice_staff,no_evident_not_staff_give_instruction_to_get_to_hotel,no_evident_not_staff_pick_up_at_bus_stop,,,,,,,,,,,,,"nice_staff , staff_give_instruction_to_get_to_hotel , staff_pick_up_at_bus_stop , no_evident_not_nice_staff , no_evident_not_staff_give_instruction_to_get_to_hotel , no_evident_not_staff_pick_up_at_bus_stop",,,,,,,
640,Overall it was okay,It was very clean. The host was very nice. He gave us instructions on how to get to the hotel and then even picked us up at the bus stop because we were very late,the humid air in the room. It was very warm. The air conditioning probably didn't work properly,Room,the humid air in the room. The air conditioning probably didn't work properly,Negative,bad_room,humid_air_in_room,air_conditioning_not_work_properly,,,,,,,,,,,,,,have_evident_humid_air_in_room,have_evident_air_conditioning_not_work_properly,,,,,,,,,,,,,,"humid_air_in_room , air_conditioning_not_work_properly , have_evident_humid_air_in_room , have_evident_air_conditioning_not_work_properly",Claim,Yes,Yes,,,,
641,Exceptional,"Very friendly staff, very clean everywhere. Nice room with a nice balcony. Quiet and peaceful area. Definitely a hotel worth visiting again.",All was well,Staff,"Very friendly staff, ",Positive,good_staff,friendly_staff,,,,,,,,,,,,,,,no_evident_not_friendly_staff,,,,,,,,,,,,,,,,Claim,Yes,Noise Negative Null,,,,
641,Exceptional,"Very friendly staff, very clean everywhere. Nice room with a nice balcony. Quiet and peaceful area. Definitely a hotel worth visiting again.",All was well,Room,very clean everywhere. Nice room with a nice balcony. ,Positive,good_room,clean_room,nice_room,nice_balcony,,,,,,,,,,,,,no_evident_not_clean_room,no_evident_not_nice_room,no_evident_not_nice_balcony,,,,,,,,,,,,,,,,,,,,
641,Exceptional,"Very friendly staff, very clean everywhere. Nice room with a nice balcony. Quiet and peaceful area. Definitely a hotel worth visiting again.",All was well,Location,Quiet and peaceful area. ,Positive,good_location,quiet_area,peaceful_area,,,,,,,,,,,,,,no_evident_not_quiet_area,no_evident_not_peaceful_area,,,,,,,,,,,,,,,,,,,,,
641,Exceptional,"Very friendly staff, very clean everywhere. Nice room with a nice balcony. Quiet and peaceful area. Definitely a hotel worth visiting again.",All was well,Off,Definitely a hotel worth visiting again. All was well,Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,"Perfect, I recommend","Delicious homemade breakfast, they speak French. Are very caring and welcome you 24 hours a day and very close to the airport!",,Food,"Delicious homemade breakfast, ",Positive,good_food,delicious_breakfast,homemade_breakfast,,,,,,,,,,,,,,no_evident_not_delicious_breakfast,no_evident_not_homemade_breakfast,,,,,,,,,,,,,,,Claim,Yes,Noise Negative Null,,,,
642,"Perfect, I recommend","Delicious homemade breakfast, they speak French. Are very caring and welcome you 24 hours a day and very close to the airport!",,Staff,they speak French. Are very caring and welcome you 24 hours a day ,Positive,good_staff,staff_speak_French,caring_staff,welcoming_staff,,,,,,,,,,,,,no_evident_not_staff_speak_French,no_evident_not_caring_staff,no_evident_not_welcoming_staff,,,,,,,,,,,,,,,,,,,,
642,"Perfect, I recommend","Delicious homemade breakfast, they speak French. Are very caring and welcome you 24 hours a day and very close to the airport!",,Location,and very close to the airport!,Positive,good_location,close_to_airport,,,,,,,,,,,,,,,no_evident_not_close_to_airport,,,,,,,,,,,,,,,,,,,,,,
643,"Very Good
","Welcoming environment, courtesy, cleanliness, modern room.","I would like more variety at breakfast.
 The price to food ratio was disproportionate.",Facility,"Welcoming environment, ",Positive,good_facility,welcoming_environment,,,,,,,,,,,,,,,no_evident_not_welcoming_environment,,,,,,,,,,,,,,,"welcoming_environment , no_evident_not_welcoming_environment",,,,,,,
643,"Very Good
","Welcoming environment, courtesy, cleanliness, modern room.","I would like more variety at breakfast.
 The price to food ratio was disproportionate.",Staff,"courtesy, ",Positive,good_staff,courteous_staff,,,,,,,,,,,,,,,no_evident_not_courteous_staff,,,,,,,,,,,,,,,"courteous_staff , no_evident_not_courteous_staff",,,,,,,
643,"Very Good
","Welcoming environment, courtesy, cleanliness, modern room.","I would like more variety at breakfast.
 The price to food ratio was disproportionate.",Room,"cleanliness, modern room.",Positive,good_room,clean_room,modern_room,,,,,,,,,,,,,,no_evident_not_clean_room,no_evident_not_modern_room,,,,,,,,,,,,,,"clean_room , modern_room , no_evident_not_clean_room , no_evident_not_modern_room",,,,,,,
643,"Very Good
","Welcoming environment, courtesy, cleanliness, modern room.","I would like more variety at breakfast.
 The price to food ratio was disproportionate.",Food,"I would like more variety at breakfast.
 The price to food ratio was disproportionate.",Negative,bad_food,not_enough_variety_of_breakfast,disproportionate_food_ratio_price,,,,,,,,,,,,,,have_evident_not_enough_variety_of_breakfast,have_evident_disproportionate_food_ratio_price,,,,,,,,,,,,,,"not_enough_variety_of_breakfast , disproportionate_food_ratio_price , have_evident_not_enough_variety_of_breakfast , have_evident_disproportionate_food_ratio_price",Claim,Yes,No,,,,
644,Hotel near the airport,"Very clean, comfortable bed, perfect location (near the airport), very friendly welcome, very comfortable bed, tea and coffee in the room.",There was no hair dryer,Room,"Very clean, comfortable bed, tea and coffee in the room.",Positive,good_room,clean_room,comfortable_bed,tea_provided,coffee_provided,,,,,,,,,,,,no_evident_not_clean_room,no_evident_not_comfortable_bed,no_evident_not_tea_provided,no_evident_not_coffee_provided,,,,,,,,,,,,"clean_room , comfortable_bed , tea_provided , coffee_provided , no_evident_not_clean_room , no_evident_not_comfortable_bed , no_evident_not_tea_provided , no_evident_not_coffee_provided",,,,,,,
644,Hotel near the airport,"Very clean, comfortable bed, perfect location (near the airport), very friendly welcome, very comfortable bed, tea and coffee in the room.",There was no hair dryer,Location,perfect location (near the airport),Positive,good_location,perfect_location,near_airport,,,,,,,,,,,,,,no_evident_not_perfect_location,no_evident_not_near_airport,,,,,,,,,,,,,,"perfect_location , near_airport , no_evident_not_perfect_location , no_evident_not_near_airport",,,,,,,
644,Hotel near the airport,"Very clean, comfortable bed, perfect location (near the airport), very friendly welcome, very comfortable bed, tea and coffee in the room.",There was no hair dryer,Staff,"very friendly welcome,",Positive,good_staff,friendly_staff,welcoming_staff,,,,,,,,,,,,,,no_evident_not_friendly_staff,no_evident_not_welcoming_staff,,,,,,,,,,,,,,"friendly_staff , welcoming_staff , no_evident_not_friendly_staff , no_evident_not_welcoming_staff",,,,,,,
644,Hotel near the airport,"Very clean, comfortable bed, perfect location (near the airport), very friendly welcome, very comfortable bed, tea and coffee in the room.",There was no hair dryer,Room,There was no hair dryer,Negative,bad_room,no_hair_dryer,,,,,,,,,,,,,,,have_evident_no_hair_dryer,,,,,,,,,,,,,,,"no_hair_dryer , have_evident_no_hair_dryer",Claim,Yes,Out of scope,,,,
645,Perfect!,Perfect!,,Off,Perfect!,Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Claim,Yes,Noise Negative Null,,,,
646,Only pleasant emotions and memories,"The hotel is clean, comfortable and a good location. Very close to Salt Lake and Mackenzie Beach. Very close to bus stop. Very close to the airport, the bus only costs 1.5 euros to and from the airport. From the hotel you can just walk along the entire promenade of Larnaca, you won’t miss anything. A calm step along the sea to the Church of St. Lazarus 30-40 minutes. The room was wonderful. White bed. Breakfast can be bought directly at the hotel for only 8 euros. I rented a car, there is a place to park. The shower is wonderful, the air conditioner works, we were in January, it was very warm and sunny. Everything is great. The owner of the hotel was very friendly, allowed to leave things, even after we checked out, I highly recommend,",,Facility,"The hotel is clean, comfortable. I rented a car, there is a place to park. ",Positive,good_facility,clean_hotel,comfortable_hotel,has_place_to_park_car,,,,,,,,,,,,,no_evident_not_clean_hotel,no_evident_not_comfortable_hotel,no_evident_not_has_place_to_park_car,,,,,,,,,,,,,,Claim,Yes,Noise Negative Null,,,,
646,Only pleasant emotions and memories,"The hotel is clean, comfortable and a good location. Very close to Salt Lake and Mackenzie Beach. Very close to bus stop. Very close to the airport, the bus only costs 1.5 euros to and from the airport. From the hotel you can just walk along the entire promenade of Larnaca, you won’t miss anything. A calm step along the sea to the Church of St. Lazarus 30-40 minutes. The room was wonderful. White bed. Breakfast can be bought directly at the hotel for only 8 euros. I rented a car, there is a place to park. The shower is wonderful, the air conditioner works, we were in January, it was very warm and sunny. Everything is great. The owner of the hotel was very friendly, allowed to leave things, even after we checked out, I highly recommend,",,Location,"and a good location. Very close to Salt Lake and Mackenzie Beach. Very close to bus stop. Very close to the airport,  From the hotel you can just walk along the entire promenade of Larnaca, you won’t miss anything. A calm step along the sea to the Church of St. Lazarus 30-40 minutes.",Positive,good_location,close_to_salt_lake,close_to_Mackenzie_beach,close_to_bus_stop,close_to_airport,can_walk_along_promenade_from_hotel,30-40_minute_walk_to_St._Lazarus_Church,,,,,,,,,,no_evident_not_close_to_salt_lake,no_evident_not_close_to_Mackenzie_beach,no_evident_not_close_to_bus_stop,no_evident_not_close_to_airport,no_evident_not_can_walk_along_promenade_from_hotel,no_evident_not_30-40_minute_walk_to_St._Lazarus_Church,,,,,,,,,,,,,,,,,
646,Only pleasant emotions and memories,"The hotel is clean, comfortable and a good location. Very close to Salt Lake and Mackenzie Beach. Very close to bus stop. Very close to the airport, the bus only costs 1.5 euros to and from the airport. From the hotel you can just walk along the entire promenade of Larnaca, you won’t miss anything. A calm step along the sea to the Church of St. Lazarus 30-40 minutes. The room was wonderful. White bed. Breakfast can be bought directly at the hotel for only 8 euros. I rented a car, there is a place to park. The shower is wonderful, the air conditioner works, we were in January, it was very warm and sunny. Everything is great. The owner of the hotel was very friendly, allowed to leave things, even after we checked out, I highly recommend,",,Room,"The room was wonderful. White bed. The shower is wonderful, the air conditioner works,",Positive,good_room,wonderful_room,room_with_white_bed,wonderful_shower,air_conditioner_work,,,,,,,,,,,,no_evident_not_wonderful_room,no_evident_not_room_with_white_bed,no_evident_not_wonderful_shower,no_evident_not_air_conditioner_work,,,,,,,,,,,,,,,,,,,
646,Only pleasant emotions and memories,"The hotel is clean, comfortable and a good location. Very close to Salt Lake and Mackenzie Beach. Very close to bus stop. Very close to the airport, the bus only costs 1.5 euros to and from the airport. From the hotel you can just walk along the entire promenade of Larnaca, you won’t miss anything. A calm step along the sea to the Church of St. Lazarus 30-40 minutes. The room was wonderful. White bed. Breakfast can be bought directly at the hotel for only 8 euros. I rented a car, there is a place to park. The shower is wonderful, the air conditioner works, we were in January, it was very warm and sunny. Everything is great. The owner of the hotel was very friendly, allowed to leave things, even after we checked out, I highly recommend,",,Food,Breakfast can be bought directly at the hotel for only 8 euros. ,Positive,good_food,can_buy_breakfast_at_hotel_for_only_8_Euro,,,,,,,,,,,,,,,no_evident_not_can_buy_breakfast_at_hotel_for_only_8_Euro,,,,,,,,,,,,,,,,,,,,,,
